 0.001 -13.94578
 0.0027357030000000004 -13.38095
 0.0032455270000000002 -12.66049
 0.003413739 -11.87264
 0.003488376 -10.90818
 0.0035202000000000002 -9.927777
 0.0035518660000000003 -7.839684
 0.003565856 -6.742127
 0.003574756 -6.382993
 0.003584622 -6.449936
 0.003593094 -7.005129
 0.003598051 -7.595057
 0.003606821 -9.050413
 0.0036173909999999997 -11.36272
 0.003628339 -13.92791
 0.003631334 -13.966
 0.003644572 -11.28673
 0.0036547209999999997 -9.904894
 0.003666031 -9.103104
 0.0036750470000000003 -8.967
 0.003692159 -9.521757
 0.003723843 -11.64402
 0.00375667 -12.98059
 0.003827227 -14.10631
 0.003862061 -14.22337
 0.004158706 -12.92189
 0.004482739 -11.47203
 0.004628045 -10.19637
 0.004709723000000001 -8.901238
 0.004751507 -7.850186
 0.0047866 -6.539738
 0.004807171 -5.42885
 0.00481992 -4.506886
 0.004829395 -3.612086
 0.0048345820000000005 -2.967505
 0.004837828 -2.40393
 0.004840432 -2.034414
 0.004854196 -0.3101047
 0.004857172 0.09949786
 0.004858660000000001 0.3232822
 0.004860148 0.5821004
 0.004863124 1.080471
 0.004867588 1.775955
 0.004870936 2.360215
 0.00487354 2.941038
 0.004876144 3.381314
 0.004885528 4.816261
 0.004897357 6.151252
 0.0049039090000000006 6.464705
 0.0049093389999999995 6.550214
 0.004914608 6.282352
 0.004920526 5.606336
 0.004925468 4.751216
 0.004930234 3.631134
 0.004937817999999999 1.229484
 0.004939317 0.7073534
 0.004941566 -0.1421413
 0.0049426900000000005 -0.611117
 0.004943252 -0.8647774
 0.004944564 -1.530711
 0.004952644 -5.146603
 0.0049554099999999995 -6.587381
 0.004958268 -8.229748
 0.004967439 -13.00125
 0.004970321 -14.64875
 0.004979976 -9.731982
 0.004984085 -7.733289
 0.004993935 -3.631302
 0.004997316 -2.489908
 0.00499893 -2.00009
 0.005003771 -0.6525527
 0.00500527 -0.2653208
 0.005008081 0.3519192
 0.00501054 0.8140438
 0.005012692 1.165857
 0.005014575 1.435518
 0.005017870000000001 1.823646
 0.005020340999999999 2.044155
 0.005022194 2.167956
 0.005024974 2.279104
 0.005026363999999999 2.293476
 0.00503375 2.071098
 0.005036748 1.915437
 0.005038247 1.799082
 0.005041245 1.434596
 0.005046491 0.9067394
 0.0050491139999999995 0.6056685
 0.005050426 0.4294428
 0.005051737 0.2058104
 0.0050637289999999995 -1.526015
 0.005071747000000001 -2.826721
 0.00507442 -3.388812
 0.005077219 -4.017304
 0.005089211 -5.900027
 0.005099703000000001 -7.171646
 0.005119992 -9.349636
 0.0051391679999999995 -10.57797
 0.005160962 -11.2898
 0.005240966 -12.02984
 0.005356270000000001 -14.90937
 0.005463137 -12.56024
 0.005498698 -11.19862
 0.005536233 -8.965204
 0.005559518 -7.4686
 0.0055730580000000005 -6.892582
 0.005587364 -6.775929
 0.0055996760000000005 -7.21473
 0.0056112359999999995 -8.131694
 0.005625085 -9.912133
 0.005646443 -13.60279
 0.005654561 -15.1425
 0.00566803 -12.85938
 0.005682638 -10.93659
 0.005696209 -9.900979
 0.005709840999999999 -9.383216
 0.005724105 -9.526429
 0.00574575 -10.47157
 0.005772192 -12.08553
 0.0058268059999999995 -15.32663
 0.005885054 -12.43699
 0.0059104579999999995 -11.99053
 0.005932439 -12.46544
 0.005964832 -14.43408
 0.0059834 -15.50949
 0.006009609 -14.46827
 0.0060360000000000006 -14.54312
 0.006071305 -15.72894
 0.006112324 -14.87434
 0.006216289 -15.84317
 0.006354467 -16.41667
 0.0064404810000000005 -17.71759
 0.006528337 -18.72232
 0.00657106 -17.54925
 0.006773172 -8.130478
 0.0068103370000000005 -5.971426
 0.006832844 -4.397691
 0.0068505680000000005 -2.945549
 0.0068632699999999994 -1.752029
 0.006868657 -1.196118
 0.006873371 -0.6809244
 0.00688162 0.2954362
 0.006887807 1.103307
 0.006892448 1.761784
 0.006895928 2.292391
 0.006901148 3.16599
 0.0069050629999999995 3.920438
 0.006908493 4.708751
 0.0069276170000000005 8.569667
 0.006937975999999999 11.15433
 0.0069464869999999995 14.08026
 0.006976067 22.10884
 0.006999027 27.75054
 0.0070161139999999995 29.71471
 0.007029463 28.88256
 0.007040038 26.60816
 0.007050937 22.65537
 0.007058528999999999 18.71152
 0.00707258 8.687271
 0.007076334 5.634577
 0.007078024 4.063953
 0.007079121 2.849954
 0.0070801549999999994 1.841416
 0.007082095 0.07479841
 0.007090582000000001 -7.460238
 0.007094767 -11.61848
 0.007095906 -13.04348
 0.007112759999999999 -0.02796824
 0.007113027 0.3263143
 0.007113553 0.933466
 0.007114571 2.010021
 0.0071155260000000005 2.958514
 0.007117316 4.644666
 0.007120449 7.42328
 0.007129259 14.97911
 0.007132917 18.2924
 0.007137735 21.79403
 0.007151071 30.05527
 0.007160985 34.17464
 0.007173265 37.22599
 0.0071811060000000005 37.93906
 0.0071960570000000005 37.39206
 0.007215279999999999 33.55124
 0.00724644 24.88288
 0.007255326 22.12205
 0.00728149 16.13801
 0.007289845 13.85628
 0.007302253 11.61493
 0.007320773 9.143266
 0.00733306 7.837999
 0.007345858 6.675802
 0.00736967 4.889021
 0.007393839 3.444373
 0.007417819 2.269499
 0.007429739 1.759763
 0.007441612 1.292854
 0.007453439 0.8632771
 0.007477 0.09884264
 0.007500378 -0.5604408
 0.0075235729999999995 -1.134923
 0.007546586 -1.639586
 0.0075694199999999994 -2.087243
 0.007614554 -2.844291
 0.007680941 -3.725439
 0.007771063 -4.617507
 0.007892080000000001 -5.471788
 0.008058422 -6.257437
 0.008341612 -7.063214
 0.008786476000000001 -7.712349
 0.009544805 -8.20808
 0.0115578 -8.89297
 0.01175309 -8.621725
 0.01289511 -9.030126
 0.01887206 -10.04246
 0.029174270000000002 -10.64854
 0.0645916 -11.45578
 0.08348555 -12.59148
 0.09492961 -14.05996
 0.1009855 -15.60825
 0.1039345 -17.21154
 0.10798 -19.63155
 0.1103064 -19.63647
 0.11758750000000001 -16.0332
 0.12388629999999999 -14.35835
 0.13542200000000001 -12.62107
 0.1403344 -12.45189
 0.14198539999999998 -12.99624
 0.14317470000000002 -13.47999
 0.1439479 -13.31552
 0.1446559 -12.12964
 0.14556449999999999 -9.951991
 0.146047 -9.199919
 0.1466942 -8.863748
 0.1475174 -9.305678
 0.14895039999999998 -10.10143
 0.1509413 -9.792917
 0.1643078 -7.852739
 0.1764443 -6.429615
 0.1926835 -5.05072
 0.2077573 -4.086358
 0.2256913 -3.222434
 0.242661 -2.619708
 0.2633233 -2.104829
 0.28606509999999996 -1.711718
 0.30334269999999997 -1.489238
 0.32836930000000003 -1.259321
 0.35516 -1.061927
 0.3823842 -0.9280133
 0.4190677 -0.8124991
 0.4628804 -0.7400069
 0.5136431 -0.7114656
 0.5883201 -0.7295053
 0.7223539 -0.8379962
 1.051178 -1.2073
 1.285022 -1.535575
 1.43894 -1.830687
 1.549589 -2.132198
 1.633886 -2.469913
 1.6969489999999998 -2.85585
 1.7388519999999998 -3.254249
 1.770256 -3.734432
 1.789726 -4.251872
 1.805212 -4.963416
 1.82074 -5.736399
 1.8291099999999998 -5.855319
 1.837572 -5.651643
 1.8657890000000001 -4.161471
 1.879233 -3.684737
 1.904155 -3.105614
 1.9342890000000001 -2.620233
 1.9695189999999998 -2.204941
 2.013038 -1.826178
 2.070702 -1.454735
 2.14171 -1.118385
 2.214198 -0.8610646
 2.272245 -0.696401
 2.347137 -0.522496
 2.425935 -0.3739006
 2.50279 -0.2572438
 2.5707999999999998 -0.1696001
 2.642872 -0.09025131
 2.723801 -0.01382216
 2.766293 0.02031935
 2.818383 0.0623024
 2.900681 0.1167461
 2.976802 0.1592741
 3.0549209999999998 0.1975853
 3.130581 0.2294215
 3.2856069999999997 0.2793358
 3.445895 0.3161254
 3.723758 0.3581841
 4.040529 0.3820983
 4.644064 0.3883682
 5.598507 0.3581273
 8.018559999999999 0.2574764
 9.749160999999999 0.2027614
 11.61449 0.1594005
 13.54214 0.126735
 15.75783 0.09923757
 17.79006 0.08053663
 20.252309999999998 0.0635189
 22.60544 0.05116664
 24.82742 0.0420115
 27.71968 0.03272971
 30.88701 0.02494607
 33.72662 0.01950306
 36.60353 0.01504212
 39.5344 0.01129508
 42.16412 0.008497851
 45.06055 0.005896745
 48.10546 0.003595544
 50.118719999999996 0.002273283
 52.13727 0.001081332
 53.35521 0.0004225315
 54.45625 -0.0001403337
 55.618840000000006 -0.0007007703
 57.67613 -0.001622243
 60.32141 -0.002684125
 64.57051 -0.004153025
 69.28065 -0.005504278
 75.90178 -0.007030992
 86.22085 -0.008793365
 98.69668 -0.01027968
 118.1111 -0.01177735
 151.1682 -0.01319041
 208.0295 -0.01432631
 333.785 -0.01511796
 870.5518 -0.0155467
 2688.134 -0.01561285
 8118.035000000001 -0.01561975
 10000. -0.01561895
